,author,statements,source,date,target,BinaryTarget,BinaryNumTarget
3097,Ciara O'Rourke,Says Spectrum will provide free internet to students during coronavirus school closures.,Viral image,"17, 2020 2020",true,REAL,1
3098,Amy Sherman,"Says Rep. Matt Gaetz and Sen. Ted Cruz took two weeks paid sick leave to self-quarantine. Gaetz “voted in 2013 to make it illegal for any city in Florida to enact paid sick leave,” and Cruz “voted in 2015 in the U.S. Senate against paid sick leave.”",Occupy Democrats,"17, 2020 2020",half-true,FALSE,0
3099,Bill McCarthy,“Coronavirus — 22. Clintons — 39.”,Facebook posts,"16, 2020 2020",pants-fire,FALSE,0
3100,Ciara O'Rourke,Says COVID-19 came to the United States in 2019.,Facebook posts,"16, 2020 2020",false,FALSE,0
3101,Tom Kertscher,“‘The Simpsons' predicted Tom Hanks getting coronavirus in 2007.”,Facebook posts,"16, 2020 2020",false,FALSE,0
3102,Tom Kertscher,Drinking “water a lot and gargling with warm water & salt or vinegar eliminates” the coronavirus.,Viral image,"16, 2020 2020",false,FALSE,0
3103,Paul Specht,"Says 80% of novel coronavirus cases are ""mild.""",Viral image,"13, 2020 2020",mostly-true,FALSE,0
3104,Ciara O'Rourke,Says you can monitor yourself for COVID-19 with a breath test.,Viral image,"13, 2020 2020",false,FALSE,0
3105,Tom Kertscher,"“U.S. hospitals are preparing for 96 million coronavirus infections and nearly half a million deaths, leaked documents reveal.”",Facebook posts,"13, 2020 2020",false,FALSE,0
3106,Ciara O'Rourke,"Says if you donate blood, “they HAVE to test you” for coronavirus.",Viral image,"13, 2020 2020",false,FALSE,0
3107,Madison Czopek,"""Akira’ is a 1988 movie about an apocalyptic event taking place months before Tokyo 2020 Olympics, showing the (World Health Organization) advising Japan to postpone the Olympics because of a pandemic risk""",Viral image,"13, 2020 2020",false,FALSE,0
3108,Louis Jacobson,"A post comparing two construction workers — “Joe legal” and “Jose illegal” — says “Jose” pays no taxes yet gets free medical care, food stamps, welfare, and 'head of the class' priority for his children in applying for college.",Facebook posts,"13, 2020 2020",false,FALSE,0
3109,Ciara O'Rourke,Says Tom Hanks has a volleyball to keep him company while he’s quarantined.,Viral image,"12, 2020 2020",false,FALSE,0
3110,Ciara O'Rourke,“NYC man drops dead in middle of street — suspected coronavirus!”,Bloggers,"12, 2020 2020",false,FALSE,0
3111,Daniel Funke,"Says Joe Biden “attacked voters this primary,” saying “damn liar,” “full of s---” and “dog-faced pony soldier.”",Facebook posts,"12, 2020 2020",mostly-true,FALSE,0
3112,Ciara O'Rourke,“Whole of Italy goes into quarantine.”,Bloggers,"11, 2020 2020",true,REAL,1
3113,Samantha Putterman,Says Jimmy Carter has endorsed Bernie Sanders.,Bloggers,"11, 2020 2020",pants-fire,FALSE,0
3114,Ciara O'Rourke,Says Harvard scientists say the coronavirus is “spreading so fast that it will infect 70% of humanity this year.”,Viral image,"11, 2020 2020",half-true,FALSE,0
3115,Daniel Funke,"If the coronavirus gets in your mouth, ""drinking water or other liquids will WASH them down through your esophagus and into the stomach. Once there in tummy ... your stomach ACID will kill all the virus.""",Facebook posts,"11, 2020 2020",false,FALSE,0
3116,Daniel Funke,"""Being exposed to the sun for two hours"" kills the 2019 coronavirus.",Facebook posts,"11, 2020 2020",false,FALSE,0
3117,Samantha Putterman,Says Daniel Radcliffe has the coronavirus.,Tweets,"11, 2020 2020",pants-fire,FALSE,0
3118,Emily Venezky,“Every election year has a disease” ... SARS in 2004; avian flu in 2008; swine flu in 2010; MERS in 2012; Ebola in 2014 and 2018; Zika in 2016 and the coronavirus in 2020.,Facebook posts,"11, 2020 2020",false,FALSE,0
3119,Daniel Funke,“You’re more likely to die of influenza right now” than the 2019 coronavirus.,Dr. Drew Pinsky,"10, 2020 2020",half-true,FALSE,0
3120,Amy Sherman,“Joe Biden just told @Lawrence that as president he would veto Medicare for All if it passed both houses and came to his desk.”,Facebook posts,"10, 2020 2020",half-true,FALSE,0
3121,Samantha Putterman,Says Nancy Pelosi delayed coronavirus funding so “Dems could campaign on it.”,Bloggers,"10, 2020 2020",barely-true,FALSE,0
3122,Tom Kertscher,“President Trump has come into contact with a potential coronavirus sufferer!”,Facebook posts,"10, 2020 2020",barely-true,FALSE,0
3123,Tom Kertscher,“The coronavirus was invented and patented in the USA and then planted in China.”,YouTube videos,"10, 2020 2020",false,FALSE,0
3124,Tom Kertscher,“People Of Color May Be Immune To The Coronavirus Because Of Melanin.”,Facebook posts,"10, 2020 2020",false,FALSE,0
3125,Samantha Putterman,Says “Joe Biden mistakes Idaho for Iowa in visit to Boise fundraiser.”,Bloggers,"10, 2020 2020",pants-fire,FALSE,0
3126,Tom Kertscher,The coronavirus is “simply the common cold.”,Facebook posts,"9, 2020 2020",false,FALSE,0
3127,Tom Kertscher,“Coronavirus Hoax: Fake Virus Pandemic Fabricated to Cover-Up Global Outbreak of 5G Syndrome.”,Facebook posts,"9, 2020 2020",false,FALSE,0
3128,Samantha Putterman,Says an image of a Vermont mansion is one of Bernie Sanders homes.,Viral image,"6, 2020 2020",false,FALSE,0
3129,Ciara O'Rourke,"Says Donald Trump tweeted, “Corona vaccine from Israel! Stock market up! Economy even stronger now! Besides US, Israel best at inventions: Judaism, olives. Wonderful vaccine, will stop Corona DEAD around world. Can’t make vaccines when being bombed, not have been possible without peace I created in Israel!”",Viral image,"6, 2020 2020",false,FALSE,0
3130,Daniel Funke,"The media “pulled down an entire shelf of goods so that they can present the news of people buying stuff in a hysteria over the coronavirus.""",Facebook posts,"6, 2020 2020",pants-fire,FALSE,0
3131,Ciara O'Rourke,"Says Bernie Sanders “only had 3,444 votes” in Nevada.",Viral image,"6, 2020 2020",false,FALSE,0
3132,Samantha Putterman,Starting in March if you travel outside of the United States you won’t be allowed back in the country “due to high risk of the coronavirus.”,Facebook posts,"6, 2020 2020",false,FALSE,0
3133,Tom Kertscher,"“I pay $165 a month on my student loans for the next 13 years to pay them off. With Bernie Sanders’ plan, my student loans will be forgiven. I’ll only have to pay $450 extra in taxes a month for the next 25 years to make sure I’ll have no more student debt.”",Facebook posts,"6, 2020 2020",false,FALSE,0
3134,Ciara O'Rourke,"“The State of Florida has announced measures that all workplaces with 10 employees or more are to have paid mandatory leave to avoid the spread of COVID-19 coronavirus starting on March 6, 2020. All schools are to close for 2 weeks also from March 6th.”",Facebook posts,"5, 2020 2020",false,FALSE,0
3135,Ciara O'Rourke,Says Quaden Bayles committed suicide.,Bloggers,"5, 2020 2020",pants-fire,FALSE,0
3136,Tom Kertscher,"Says of the Milwaukee mass shooter: ""Supposedly he is black. A noose was hung on his locker and he addressed the issue and he was fired! So he returned the next work day and killed who he all thought were involved.""",Facebook posts,"5, 2020 2020",barely-true,FALSE,0
3137,Samantha Putterman,Says the Vatican reports that Pope Francis tested negative for the coronavirus before a second test came back positive.,Bloggers,"5, 2020 2020",false,FALSE,0
3138,Samantha Putterman,Quotes Sen. Lindsey Graham as saying President Trump “probably knows more about medicine and specifically viruses than any of the so-called scientists at the NIH and CDC.”,Facebook posts,"5, 2020 2020",pants-fire,FALSE,0
3139,Amy Sherman,"In 1962, Joe Biden “worked with segregationists,” Elizabeth Warren “debated as a pro-Vietnam conservative” while Bernie Sanders “organized against segregation and Vietnam war”",Facebook posts,"4, 2020 2020",barely-true,FALSE,0
3140,Ciara O'Rourke,"“The blood test for coronavirus costs $3,200.”",Facebook posts,"4, 2020 2020",barely-true,FALSE,0
3141,Madison Czopek,"“Man visited Albany, N.Y. days before dying from coronavirus.”",Facebook posts,"4, 2020 2020",false,FALSE,0
3142,Amy Sherman,“Bernie Sanders in 1963 — arrested protesting segregation. Joe Biden in 1975 — passionate speech defending segregation.”,Facebook posts,"4, 2020 2020",barely-true,FALSE,0
3143,Tom Kertscher,Says President Barack Obama “waited six months to call swine flu an emergency after thousands died.”,Facebook posts,"4, 2020 2020",false,FALSE,0
3144,Jon Greenberg,"""Cuba has a lung cancer vaccine we in the US had no access to because we sanctioned Cuba.”",Bloggers,"4, 2020 2020",half-true,FALSE,0
3145,Ciara O'Rourke,"Says two patients at Valley Regional Medical Center in Brownsville, Texas, “are being looked at” for possible coronavirus infections.",Viral image,"3, 2020 2020",false,FALSE,0
3146,Ciara O'Rourke,Says no one has died from the coronavirus in the United States.,Instagram posts,"3, 2020 2020",false,FALSE,0
3147,Samantha Putterman,Says President Donald Trump spawned the “Wuhan super virus outbreak under code name ‘zyphr.’”,YouTube videos,"3, 2020 2020",pants-fire,FALSE,0
3148,Ciara O'Rourke,“Shands Hospital of Gainesville Florida has confirmed its first case of coronavirus.”,Viral image,"3, 2020 2020",false,FALSE,0
3149,Ciara O'Rourke,“The coronavirus has made it to Mississippi and the lady that caught it wasn’t around nobody with it which means it is airborne. That means if the wind blows it your direction you’ll have it also.”,Facebook posts,"3, 2020 2020",false,FALSE,0
3150,Ciara O'Rourke,Says a photo shows a man wearing a “government issue Saint Laurent hazardous materials suit.”,Viral image,"3, 2020 2020",false,FALSE,0
3151,Bill McCarthy,“In ‘Resident Evil’ the Umbrella Corporation releases a virus that infects the people of Raccoon City. A biological research lab with the exact same logo as the Umbrella Corporation can be found in the city where the coronavirus outbreak originated.”,Facebook posts,"3, 2020 2020",false,FALSE,0
3152,Daniel Funke,"""Sanitizer will do nothing for the coronavirus.""",Facebook posts,"3, 2020 2020",false,FALSE,0
3153,Tom Kertscher,"”America has been vaccinating cattle for coronavirus for years, yet the news tells you it’s new and gunna kill you all so go buy mask.”",Facebook posts,"2, 2020 2020",false,FALSE,0
3154,Samantha Putterman,Says the Vatican confirmed that Pope Francis and two aides tested positive for coronavirus.,YouTube videos,"2, 2020 2020",pants-fire,FALSE,0
3155,Daniel Funke,“Florida hospital reports a coronavirus ‘infestation’ with multiple confirmed patients.”,YourContent,"2, 2020 2020",false,FALSE,0
3156,Tom Kertscher,"""Poll Finds 38% of Americans Say They Will Not Drink Corona Beer Because of Virus.""",Facebook posts,"2, 2020 2020",false,FALSE,0
3157,Louis Jacobson,“Bernie Sanders voted in favor of every war during his tenure.”,Facebook posts,"2, 2020 2020",false,FALSE,0
3158,Miriam Valverde,“Democrat Senators high-five after voting in favor of late-term abortion.”,Facebook posts,"29, 2020 2020",false,FALSE,0
3159,Daniel Funke,“Hair weave and lace fronts manufactured in China may contain the coronavirus.”,Bloggers,"29, 2020 2020",pants-fire,FALSE,0
3160,Samantha Putterman,Says the coronavirus can be slowed or stopped with the “immediate widespread use of high doses of vitamin C.”,Facebook posts,"29, 2020 2020",false,FALSE,0
3161,Bill McCarthy,Says white vans with external locks are “utilized for sex trafficking.”,Facebook posts,"29, 2020 2020",false,FALSE,0
3162,Aaron Sharockman,Says Sen. Chuck Schumer deleted a Feb. 5 tweet criticizing President Donald Trump’s decision to ban some forms of travel to and from China.,Tweets,"29, 2020 2020",pants-fire,FALSE,0
3163,Katie Sanders,"Says the CEO of Camping World told Trump supporters “Frankly, don’t shop at my business.”",Facebook posts,"29, 2020 2020",barely-true,FALSE,0
3164,Aaron Sharockman,“Bernie Logic: Nobody can live on $7 an hour. We must raise the minimum wage to $15 an hour. Also we must raise the tax rate to 52%. $15 an hour * 52% = $7.80. $15 an hour - $7.80 = $7.20. $7.20 an hour!!!”,Viral image,"29, 2020 2020",false,FALSE,0
3165,Samantha Putterman,Says an image of a pile of needles is from Nancy Pelosi’s congressional district in San Francisco.,Viral image,"29, 2020 2020",false,FALSE,0
3166,Samantha Putterman,PepsiCo announced Mountain Dew will be discontinued over health concerns.,Facebook posts,"29, 2020 2020",pants-fire,FALSE,0
3167,Samantha Putterman,Says former congressman Keith Ellison “beats his girlfriend and Democrats make him the deputy chair of the DNC.”,Facebook posts,"29, 2020 2020",barely-true,FALSE,0
3168,Samantha Putterman,A photo shows Democratic U.S. Rep. Maxine Waters and House Speaker Nancy Pelosi posing and smiling in front of a Trump 2020 sign.,Viral image,"29, 2020 2020",pants-fire,FALSE,0
3169,Miriam Valverde,"“Nancy Pelosi being ‘escorted’ out of a restaurant, drunk again!”",Facebook posts,"29, 2020 2020",pants-fire,FALSE,0
3170,Miriam Valverde,"“Jihad will continue until all the Hindus, Christians, Buddhists, Atheists are killed. Your secularism & tolerance can not change our ideology. Quran does NOT permit survival of Non-Muslims. — Abdullah Zuber.”",Facebook posts,"29, 2020 2020",pants-fire,FALSE,0
3171,Bill McCarthy,“Nancy Pelosi’s Brother’s Company Received $737 Million from Obama’s Energy Dept!”,Facebook posts,"29, 2020 2020",false,FALSE,0
3172,Bill McCarthy,"Sex traffickers are using a zip-tie contraption on the door handles of vehicles “to trick females into looking down and digging for something in their purse to cut with ... Once they’re distracted, boom! They are quickly forced into another vehicle, never to be seen again by their people.”",Facebook posts,"28, 2020 2020",false,FALSE,0
3173,Samantha Putterman,“The Social Security check is now (or soon will be) referred to as a ‘Federal Benefit Payment.’”,Facebook posts,"28, 2020 2020",false,FALSE,0
